Text,Actual,Predicted,Probability,Error_Type
"Subject: fw : men & cars
because i ' m a man , when i lock my keys in the car i will
fiddle with a wire clothes hanger and ignore your
suggestions that we call a road service until long after
hypothermia has set in .
because i ' m a man , when the car isn ' t running very well ,
i will pop the hood and stare at the engine as if i know what
i ' m looking at . if another man shows up , one of us will say
to the other , "" i used to be able to fix these things , but now
with all these computers and everything , i wouldn ' t know
where to start . ""
because i ' m a man , when i catch a cold i need someone to
bring me soup and take care of me while i lie in bed and moan .
you never get as sick as i do , so for you this isn ' t an issue .
because i ' m a man , i can be relied upon to purchase basic
groceries at the store , like milk or bread . i cannot be expected
to find exotic items like "" cumin "" or "" tofu "" or "" cardamom . ""
for all i know these are all the same thing .
because i ' m a man , when one of our appliances stops working
i will insist on taking it apart , despite evidence that this will just
cost me twice as much once the repair person gets here and
has to put it back together .
because i ' m a man , i must hold the television remote control
in my hand while i watch tv . if the thing has been misplaced ,
i may miss a whole show looking for it ( though one time i was
able to survive by holding a calculator ) .
because i ' m a man , i don ' t think we ' re all that lost , and no , i
don ' t think we should stop and ask someone . why would
you listen to a complete stranger - - i mean , how could he
know where we ' re going ?
because i ' m a man , i do not want to visit your mother ,
or have your mother come visit us , or talk to her when she
calls , or think about her any more than i have to .
whatever you got her for mother ' s day is okay , i don ' t
need to see it . and don ' t forget to pick up something for
my mom , too !
because i ' m a man , you don ' t have to ask me if i liked the
movie . chances are , if you ' re crying at the end of it , i didn ' t .
because i ' m a man , yes , i have to turn up the radio when
bruce springsteen or the doors comes on , and then ,
yes , i have to tell you every single time about how bruce
had his picture on the cover of time and newsweek the
same day , or how jim morrison is buried in paris and
everyone visits his grave . please do not behave as if you
do not find this fascinating .
because i ' m a man , i think what you ' re wearing is fine .
i thought what you were wearing five minutes ago was fine ,
too . either pair of shoes is fine . with the belt or without it
looks fine . your hair is fine . you look fine .
can we just go now ?
because i ' m a man , and this is , after all , the 2000 ' s , i will
share equally in the housework . you just do the laundry ,
the cooking , the gardening , the cleaning , and the dishes . i ' ll
do the rest .",0,1,0.001019269715269917,False Positive
"Subject: re : duke
this has been nominated , tracked and balanced . . .
mary",0,1,0.0011540674503872329,False Positive
"Subject: re : boat
i checked the boat and it is 17 ft , 7 in . long , it is a capri model # 1750 ch ,
it has a am / fm cass . the motor is 3 . 0 l mercruiser alpha sterndrive ( 135 hp )",0,1,0.00115057021658336,False Positive
"Subject: mtbe upset
the mtbe plant had an upset early today and a steam boiler is being taken out
of service . production will be cut back to approximately 8 mbd to 9 mbd for
four to five days .",0,1,0.0010554761359211637,False Positive
"Subject: your username and password
dear daren farmer ,
here is your username and password that you requested .
username : dfarmer 2
password : jungle
you can update your info at :
",0,1,0.00118275605299177,False Positive
"Subject: cornhusker
where are we on the gas agreement for the cleburne plant ?",0,1,0.0010554887618189795,False Positive
"Subject: ces volumes on tejas
june volumes on tejas are attached .",0,1,0.0010918533472941484,False Positive
"Subject: new email
yo bro . this is my new email address . save it .
aggie _ chico 2 @ hotmail . com .
love you , lacy
get your private , free email at http : / / www . hotmail . com",0,1,0.001035694153404148,False Positive
"Subject: fw : sitara eol bridge problem today
fyi > > > we were also monitoring the eol to sitara bridge during this time to inform our traders and other desks of the situation and status . . . all deals bridged over by 10 : 30 ish . thanks
- - - - - original message - - - - -
from : truong , dat
sent : thursday , october 25 , 2001 11 : 11 am
to : moorer , torrey ; lamadrid , victor ; severson , russ ; grant , george
cc : husain , karima ; lim , francis s . ; saluja , gurdip ; sweitzer , tara
subject : sitara eol bridge problem today
the problem we faced today was due to 2 eol deal packets ( 2098073 , 2099764 ) not having startdate and enddate . missing these 2 tibco message fields caused the bridge to bounce and resulted in the queue to build up while the bridge is starting up . ( the bridge takes 2 minute for startup ) . each time these deals are sent / resent , it continuously cause the sitarar eolbridge to restart , thus magnifying the buildup of the queue .
the corrective action we are taking at our end is to build a rejection logic when eol packets do not have start and / or enddate .
- dat truong",0,1,0.0010061588190057736,False Positive
"Subject: august 2000 buyback worksheet
attached is a listing of august 2000 activity "" buybacks "" .",0,1,0.001015534125033262,False Positive
"Subject: announcement for february 7
please talk up the senior high night out this wednesday . ? ? it is this friday
night from 9 : 30 pm - 2 : 30 am , with bowling , broomball , and other stuff ! ? the
cost is $ 20 .
?
even though the kids will have their own events before and after broomball ,
they will be expecting their ? neon leaders for the broomball portion of the
evening . we need to show up at the aerodrome shortly after 11 : 00 , and we ' ll
have the ice from 11 : 15 - 12 : 15 . ? ? after that we ' ll go home and the kids will
go on to other stuff till 2 : 30 !
?
see you at the aerodrome .
?
bobby",0,1,0.0010029940564263674,False Positive
"Subject: buyback / deficiency deals worksheet
please make the following changes and redistribute your worksheet . thanks
!
1 ) . please update equistar "" swing "" sitara ticket # as : 156337 . equistar
"" sale "" should reflect
"" various "" due to the different deals associated with this
counterparty .
2 ) . valero marketing & supply "" undertake "" sitara ticket # ' s are as follows :
mtr . 981394 . . . . 148396
mtr . 988018 . . . . 148381
mtr . 981233 . . . . 148388
3 ) . valero marketing & supply "" swing "" sitara ticket # ' s are as follows :
mtr . 981394 . . . . . . 148391
mtr . 988018 . . . . . . 148382
mtr . 981233 . . . . . . 148386",0,1,0.0010155851676158544,False Positive
"Subject: february updates
sorry so late .",0,1,0.0011838298032395271,False Positive
"Subject: correction on first delivery for cody
it should read cuba libre field and cuba libre central point .
eb",0,1,0.0012131081020691314,False Positive
"Subject: work distribution
logistics has made the following changes :
bob cotten - will handle the wellhead portfolio ( currently handled by tom
acton )
tom acton - will handle gulf energy , entex , copano , sempra , and the rest of
george grant ' s desk
mark mccoy - will handle oasis activity , midcon , wgr , lonestar , trunkline
jackie young - will handle exxon katy ( from susan )
sabrae zajac - anadarko , conoco , tejas , coral , corpus christi , dynegy , and
imbalance reports
thanks , pat",0,1,0.0010086078281540112,False Positive
"Subject: updated buyback list
westvaco is a brand new company . i have added march also , didn ' t know about
that one . also , there will be one for rohm & haas , hopefully will be down in
the next day or two . and there will not be one for bayer in april .",0,1,0.0010077005984068224,False Positive
"Subject: re : fw : king ranch balancing . xls
saxet is flowing about 5200 ish .",0,1,0.0012217439996398732,False Positive
"Subject: fw : missing man formation
- - - - - original message - - - - -
from : abbott , todd
sent : wednesday , february 02 , 2000 5 : 00 pm
to : glover , rusty ; beard , jaime ; woodson , todd ; hauser , tony ; canedy ,
frank ; ' hatch , jessica ' ; ' lynch , jerilyn ' ; ' rea , michelle ' ; ' van
fleteren , jennifer '
subject : fw : missing man formation
- - - - - original message - - - - -
from : jennifer martin [ mailto : jnmartin 97 @ hotmail . com ]
sent : tuesday , february 01 , 2000 7 : 16 pm
to : emartin @ mail . esc 4 . com ; abbott , todd ; abraun 97 @ hotmail . com ;
chris @ figdigital . com ; joseph . j . piotrowski @ ac . com
subject : fwd : missing man formation
> from : "" k . c . allan ""
> to : jbt @ tca . net , joshbuis @ swbell . net , aggie 97 ljt @ aol . com ,
> dave _ kent @ hotmail . com , andrea . ivers @ usa . net , bryan _ reinke @ notes . amdahl . com ,
> celeste . y . flores @ ac . com , ckoehn @ dynamsys . com , cmh 5695 @ medicine . tamu . edu ,
> cmaltsberger @ lanner . com , dholwerda @ unitedtexas . com , dhartman @ gdhm . com ,
> dmco 97 @ hotmail . com , jamierespondek @ hotmail . com , aggie 94 @ vvm . com ,
> minchinton @ aol . com , jnmartin 97 @ hotmail . com , jprejean @ law . harvard . edu ,
> kirstenkloepfer @ hotmail . com , kandylo 3 @ aol . com , ldp 2795 @ acs . tamu . edu ,
> michael _ ham @ bigfoot . com , jlkloepfer @ msn . com , peggy @ msc . tamu . edu ,
> russnjan @ aol . com , ryan . smith @ enform . com , jascollin @ msn . com ,
> stevef @ mail . utexas . edu , timothy . r . fox @ us . pwcglobal . com ,
> vca 5222 @ acs . tamu . edu , whitney . s . fox @ us . arthurandersen . com
> subject : missing man formation
> date : tue , 01 feb 2000 10 : 47 : 31 cst
>
>
>
get your private , free email at http : / / www . hotmail . com
- attl . htm
message - id :
from : chuck ellison
to : "" denise werst ( e - mail ) "" , "" bill helwig ( e - mail ) ""
, "" bill martin ( e - mail ) "" , "" bill
mitchem ( e - mail ) "" , "" bob appleton ( e - mail ) ""
, "" bob shield ( e - mail ) ""
, "" clint schroff ( e - mail ) "" , "" david
hickson ( e - mail ) "" , "" don jones ( e - mail ) ""
, "" jimmy bond ( e - mail ) "" , "" jon miller
( e - mail ) "" , "" kent caperton ( business fax ) ""
,
"" kim ellison ( e - mail ) "" , "" marty roos ( e - mail ) ""
, "" mat moten ( e - mail ) "" , "" p . k . imbrie
( e - mail ) "" , "" paul clarke ( e - mail ) ""
, "" penny king ( e - mail ) "" , "" pj
ellison ( e - mail ) "" , "" porter & lisa garner ( e - mail ) ""
, "" reba ragsdale ( e - mail ) "" , "" ron
spies ( e - mail ) "" , "" steve beachy ( e - mail ) ""
, "" steve rodgers ( e - mail ) ""
, "" ted beck ( e - mail ) "" , "" wallace
trochesset ( e - mail ) "" , tedi , "" alan
futrell ( e - mail ) "" , "" bill flores ( e - mail ) ""
, "" brent futrell ( e - mail ) "" , "" chris burkard
( e - mail ) "" , "" david buttery ( e - mail ) "" ,
"" dean williams ( e - mail ) "" , "" fred
i hope that you enjoy this as much as i did . for those of you who cannot
get it open , it is a picture from the cockpit of the plane of the missing
man during the flyover at the a & m vs . tu game .
>
chuck ellison
charles a . ellison , p . c .
p . o . box 10103
college station , tx 77842
( 409 ) 696 - 9889
( 409 ) 693 - 8819 ( fax )
chuck @ ellisonlaw . com
this e - mail message is for the sole use of the intended recipient ( s ) and may
contain confidential and privileged information . any unauthorized review ,
use , disclosure or distribution is prohibited . if you are not the intended
recipient , please contact the sender by reply e - mail and destroy all copies
of the original message . thank you .
- att 2 . htm
- kyle field . jpg",0,1,0.0010082232043852532,False Positive
"Subject: goings on
hi again ,
?
i can hardly wait for some good stuff regarding my "" friend "" . i do hope you
understand i am not against the person or persons - - just the way they do
their jobs .
?
i can ' t believe pat just left . must have been a really bad meeting . who took
his place ?
?
i see henry hub was close to $ 7 . 50 yesterday . amazing . your producers must
be happy .
?
trees - - ha . it is getting to be a choice between trees or gifts .
?
markets up nicely , courts ruling nicely , greenspan softening his stance on
interest , linda not shopping as much as prior years . looking good today .
?
later ,
ken",0,1,0.0010110212721279974,False Positive
"Subject: help !
brian ,
who do i talk to about getting daren farmer a labor distribution report . he
needs to see what employees are hitting his rc . i know that we have
discussed this prior and soem managers are receiving a monthly report but he
is not . who can help us ? ? ?
thank you !
yvette
x 3 . 5953",0,1,0.001013415904671151,False Positive
"Subject: re : midcoast marketing
the deals are in and the ticket numbers are jan . 214249 and feb . 214251 .",0,1,0.001044213410428117,False Positive
"Subject: global risk management operations
recognizing enron  , s increasing worldwide presence in the wholesale energy
business and the need to insure outstanding internal controls for all of our
risk management activities , regardless of location , a global risk management
operations function has been created under the direction of sally w . beck ,
vice president . in this role , sally will report to rick causey , executive
vice president and chief accounting officer .
sally  , s responsibilities with regard to global risk management operations
will mirror those of other recently created enron global functions . in this
role , sally will work closely with all enron geographic regions and wholesale
companies to insure that each entity receives individualized regional support
while also focusing on the following global responsibilities :
1 . enhance communication among risk management operations professionals .
2 . assure the proliferation of best operational practices around the globe .
3 . facilitate the allocation of human resources .
4 . provide training for risk management operations personnel .
5 . coordinate user requirements for shared operational systems .
6 . oversee the creation of a global internal control audit plan for risk
management activities .
7 . establish procedures for opening new risk management operations offices
and create key benchmarks for measuring on - going risk controls .
each regional operations team will continue its direct reporting relationship
within its business unit , and will collaborate with sally in the delivery of
these critical items . the houston - based risk management operations team under
sue frusco  , s leadership , which currently supports risk management activities
for south america and australia , will also report directly to sally .
sally retains her role as vice president of energy operations for enron
north america , reporting to the ena office of the chairman . she has been in
her current role over energy operations since 1997 , where she manages risk
consolidation and reporting , risk management administration , physical product
delivery , confirmations and cash management for ena  , s physical commodity
trading , energy derivatives trading and financial products trading .
sally has been with enron since 1992 , when she joined the company as a
manager in global credit . prior to joining enron , sally had four years
experience as a commercial banker and spent seven years as a registered
securities principal with a regional investment banking firm . she also owned
and managed a retail business for several years .
please join me in supporting sally in this additional coordination role for
global risk management operations .",0,1,0.0010050433786765749,False Positive
"Subject: stacey - cqg
daren , i completely forgot about stacey ' s cqg . . . was i supposed to send in
another request for her and put it on tom ' s cost center ? or were we going to
wait for tom to okay it first ? ?",0,1,0.0010910536597010165,False Positive
"Subject: hpl meter # 986240 el campo / shanghai commonpoint
daren :
during the period of 9 / 1 / 99 to 9 / 30 / 99 , the above meter has recorded flow on
the following days with no deals attached :
days mmbtus
9 / 1 / 99 0
9 / 2 / 99 29
9 / 3 / 99 4
9 / 4 / 99 4
9 / 5 / 99 4
9 / 6 / 99 40
9 / 7 / 99 27
9 / 8 / 99 0
9 / 9 / 99 30
9 / 10 / 99 69
9 / 11 / 99 71
9 / 12 / 99 79
9 / 13 / 99 68
9 / 14 / 99 73
9 / 15 / 99 97
9 / 16 / 99 99
9 / 17 / 99 93
9 / 18 / 99 96
9 / 19 / 99 89
9 / 20 / 99 57
9 / 21 / 99 108
9 / 22 / 99 123
9 / 23 / 99 111
9 / 24 / 99 95
9 / 25 / 99 102
9 / 26 / 99 80
9 / 27 / 99 78
9 / 28 / 99 113
9 / 29 / 99 194
9 / 30 / 99 131
2 , 164
currently , these volumes are being booked under the hpl strangers gas
contract . logistics needs either a deal to record these volumes which have
flowed into hpl ' s pipeline or logistics needs approval to writeoff these
volumes to unaccounted for gas . ( please print , sign , and return original to
clem cernosek ) . there was no deal at this meter the previous month or the
later month .
deal / dealticket # / customer ( seller / buyer )
or
approval to writeoff the volumes to unaccounted for gas loss
thanks , clem",0,1,0.0010152084039453594,False Positive
"Subject: per nelson ferries ( dealmaker ) : we do pay spinnaker i - . 08 . o ' neal , could you
please change the base purchase deals to reflect that price . i changed the
transport tickets to show that we pay nothing .
thanks ,
ami",0,1,0.0010204413523367281,False Positive
"Subject: on call notes for weekend dated ; august 12 th thru 13 th
attached are the notes from this weekend .",0,1,0.0010567456750491715,False Positive
"Subject: first delivery - wheeler operating
please see attached letter",0,1,0.0010724669935372117,False Positive
"Subject: resume - alex argueta
the following is the resume of alex argueta . he is currently a revenue
accountant at eog resources . he is open to other accounting opportunities ,
as he does not want to be restricted to revenue accounting . his salary is
$ 42 k .",0,1,0.0010711636438494566,False Positive
"Subject: out thurs & friday
i will be out of the office on thursday and friday . my pager may not reach
me but i will be checking my voice mail .
please call george grant in my absence at ext . 36224 . thanks , pat
get with me today if you need anything by the end of the week .",0,1,0.0010103089692867697,False Positive
"Subject: missing txu lonestar and oasis paths
stacey ,
it looks like your missing paths revealed a quirk in our suppression of zero
paths . there were 4 paths initially entered as zero , then changed to
non - zero on a later date . the system did not correctly determine that the
zero path should no longer be suppressed .
we have fixed the 4 paths affected and have corrected the code so this won ' t
happen any more . below is a screen print of the nov 22 problem that is now
fixed .
thanks , d . n .",0,1,0.0010570764375769474,False Positive
"Subject: re : first delivery - texaco e & p
i have the spot ticket in with deal # 211573 .",0,1,0.0010644520371905317,False Positive
"Subject: oasis pma ' s for 1999
stacey , i need your help in clearing pma ' s for oasis . i have a lot of pma ' s
for 1999 related to rates missing or incorrect . would you help me by passing
the information along to me ?
jan 1999
mar 1999
jun 1999
aug 1999
sep 1999
the volume management group ( rita wynne ' s group ) wants to have the rates
cleared up by wednesday next week , which means i will probably need to get
something from you by monday . sorry for the late notice . please call me at
x 3 - 1836 if you have any questions .
heidi",0,1,0.001041990019202477,False Positive
"Subject: hunter ' s birthday party pictures
if the above link doesn ' t work , try going to http : / / www . abacustech . net / pic
- ram .",0,1,0.0010475057026950042,False Positive
"Subject: ces changes
gulf energy pipeline
tejas plant from 81 to 52
trevino plant from 4890 to 1361
comiats south from 403 to 28
gulf plains
from 10939 to 7876
corpus christie
virginia from 379 to 165
midcon
greta tom oconner from 2243 to 1392",0,1,0.001032665243366572,False Positive
"Subject: out of office
please note that i will be out of the office on friday , 10 / 6 / 00 . in my
absence tom acton will be handling the oasis & lonestar interconnects at
katy , and mary poorman will handle the nomination to oasis and cornhusker if
necessary , but it is already nominated for the weekend .
thanks ,
mark
x 33396",0,1,0.0010024220154215327,False Positive
"Subject: meter 1517 - jan 1999
george ,
i need the following done :
jan 13
zero out 012 - 27049 - 02 - 001 receipt package id 2666
allocate flow of 149 to 012 - 64610 - 02 - 055 deliv package id 392
jan 26
zero out 012 - 27049 - 02 - 001 receipt package id 3011
zero out 012 - 64610 - 02 - 055 deliv package id 392
these were buybacks that were incorrectly nominated to transport contracts
( ect 201 receipt )
let me know when this is done
hc",0,1,0.0010117933972060946,False Positive
"Subject: fyi - new pager number
fyi - ( no reply necessary )
i have a new pager number ( it does not require a pin # ) . please note the new
number and make changes to contacts sheets if necessary
old : 800 - 759 - 7243 pin # 2377872
new : 877 - 502 - 9986
thanks
trey",0,1,0.001019405346534202,False Positive
"Subject: duplicates
sorry for any duplicate , having problems with lotus
notes .
gary green",0,1,0.001084022608223482,False Positive
"Subject: beaumont methanol
this is to confirm that we need to take our delivery to hpl meter # 1428 to
zero ! !
beaumont methanol started a controlled shut - down last night ( they will be
down in deco 0 due to high gas prices ) . . . . and it became an "" out - of - control ""
shut in and they had to shut down last night , and are now taking no gas from
the dupont header .
lee",0,1,0.0010102192796219436,False Positive
"Subject: global octanes
finished visiting with counsel . . . . . we will need to start with the buyback
for global octanes 9 am tomorrow",0,1,0.0012046804985999496,False Positive
"Subject: see attached memo
please read the following attachment :
thank you ,
kathy benedict",0,1,0.0010352497932128069,False Positive
"Subject: mary poorman interview schedule & resume
please be advised that the interview for mary poorman , to be held today will
be in room 3671 . the schedule is as follows :
pat clynes 2 : 30
lauri allen 3 : 00
gary hanks 3 : 30
daren farmer 4 : 00",0,1,0.0010096396697190492,False Positive
"Subject: wellhead adjustments
the attached spreadsheet represents adjustments to nominations on wellhead meters . the adjustments were made effective 4 / 18 / 01 .
bob",0,1,0.0010107509650651532,False Positive
